id,description,vendor,cwe_category,cwe_explanation,cause,impact,published,cvss_score,severity,source,description_without_punct,description_normalized,explanation
CVE-2018-8287,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge, Internet Explorer 10. This CVE ID is unique from CVE-20",Microsoft Edge Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Improper handling of objects in memory by the scripting engine (ChakraCore),Remote code execution,2018-07-11T00:29:01.303,,,nvd,a remote code execution vulnerability exists in the way the scripting engine handles objects in memory in microsoft browsers aka scripting engine memory corruption vulnerability this affects chakracore internet explorer 11 microsoft edge internet explorer 10 this cve id is unique from cve20,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge, Internet Explorer 10. This CVE ID is unique from CVE-20",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2018-8288,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8242, CVE-2018-8283",Microsoft Edge Browser,CWE-787,Out-of-bounds Write,Improper handling of objects in memory by the scripting engine (ChakraCore),Remote code execution,2018-07-11T00:29:01.350,,,nvd,a remote code execution vulnerability exists in the way the scripting engine handles objects in memory in microsoft browsers aka scripting engine memory corruption vulnerability this affects chakracore internet explorer 11 microsoft edge this cve id is unique from cve20188242 cve20188283,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8242, CVE-2018-8283",Out-of-bounds Write
CVE-2018-8291,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8242, CVE-2018-8283",Microsoft Edge Browser,CWE-787,Out-of-bounds Write,Improper handling of objects in memory by the scripting engine (ChakraCore),Remote code execution,2018-07-11T00:29:01.493,,,nvd,a remote code execution vulnerability exists in the way the scripting engine handles objects in memory in microsoft browsers aka scripting engine memory corruption vulnerability this affects chakracore internet explorer 11 microsoft edge this cve id is unique from cve20188242 cve20188283,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8242, CVE-2018-8283",Out-of-bounds Write
CVE-2018-8351,"An information disclosure vulnerability exists when affected Microsoft browsers improperly allow cross-frame interaction, aka ""Microsoft Browser Information Disclosure Vulnerability."" This affects Internet Explorer 11, Microsoft Edge, Internet Explorer 10.",Microsoft Edge Browser,CWE-200,Information Exposure,"Improperly allowing cross-frame interaction in Internet Explorer 11, Microsoft Edge, and Internet Explorer 10.",Information disclosure,2018-08-15T17:29:05.487,,,nvd,an information disclosure vulnerability exists when affected microsoft browsers improperly allow crossframe interaction aka microsoft browser information disclosure vulnerability this affects internet explorer 11 microsoft edge internet explorer 10,"An information disclosure vulnerability exists when affected Microsoft browsers improperly allow cross-frame interaction, aka ""Microsoft Browser Information Disclosure Vulnerability."" This affects Internet Explorer 11, Microsoft Edge, Internet Explorer 10.",Information Exposure
CVE-2018-8355,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8353, CVE-2018-8359",Microsoft Edge Browser,CWE-787,Out-of-bounds Write,Improper handling of objects in memory by the scripting engine (ChakraCore),Remote code execution,2018-08-15T17:29:05.737,,,nvd,a remote code execution vulnerability exists in the way the scripting engine handles objects in memory in microsoft browsers aka scripting engine memory corruption vulnerability this affects chakracore internet explorer 11 microsoft edge this cve id is unique from cve20188353 cve20188359,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8353, CVE-2018-8359",Out-of-bounds Write
CVE-2018-8357,"An elevation of privilege vulnerability exists in Microsoft browsers allowing sandbox escape, aka ""Microsoft Browser Elevation of Privilege Vulnerability."" This affects Internet Explorer 11, Microsoft Edge.",Microsoft Edge Browser,CWE-94,Improper Control of Generation of Code ('Code Injection'),A flaw in the browser's sandbox allows an attacker to escape the sandbox and execute code with elevated privileges.,"Elevation of privilege, allowing an attacker to execute arbitrary code on the affected system with the privileges of the browser process.",2018-08-15T17:29:05.847,,,nvd,an elevation of privilege vulnerability exists in microsoft browsers allowing sandbox escape aka microsoft browser elevation of privilege vulnerability this affects internet explorer 11 microsoft edge,"An elevation of privilege vulnerability exists in Microsoft browsers allowing sandbox escape, aka ""Microsoft Browser Elevation of Privilege Vulnerability."" This affects Internet Explorer 11, Microsoft Edge.",Improper Control of Generation of Code ('Code Injection')
CVE-2018-8372,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8353, CVE-2018-8355",Microsoft Edge Browser,CWE-787,Out-of-bounds Write,Improper handling of objects in memory by the scripting engine (ChakraCore),Remote code execution,2018-08-15T17:29:06.550,,,nvd,a remote code execution vulnerability exists in the way the scripting engine handles objects in memory in microsoft browsers aka scripting engine memory corruption vulnerability this affects chakracore internet explorer 11 microsoft edge this cve id is unique from cve20188353 cve20188355,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge. This CVE ID is unique from CVE-2018-8353, CVE-2018-8355",Out-of-bounds Write
CVE-2018-8385,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects Internet Explorer 9, ChakraCore, Internet Explorer 11, Microsoft Edge, Internet Explorer 10. This CVE ID ",Microsoft Edge Browser,CWE-787,Out-of-bounds Write,Improper handling of objects in memory by the scripting engine.,Remote code execution.,2018-08-15T17:29:08.080,,,nvd,a remote code execution vulnerability exists in the way the scripting engine handles objects in memory in microsoft browsers aka scripting engine memory corruption vulnerability this affects internet explorer 9 chakracore internet explorer 11 microsoft edge internet explorer 10 this cve id,"A remote code execution vulnerability exists in the way the scripting engine handles objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability."" This affects Internet Explorer 9, ChakraCore, Internet Explorer 11, Microsoft Edge, Internet Explorer 10. This CVE ID ",Out-of-bounds Write
CVE-2018-8403,"A remote code execution vulnerability exists in the way that Microsoft browsers access objects in memory, aka ""Microsoft Browser Memory Corruption Vulnerability."" This affects Internet Explorer 11, Microsoft Edge, Internet Explorer 10.",Microsoft Edge Browser,CWE-787,Out-of-bounds Write,Improper handling of objects in memory when accessing them in Microsoft browsers.,Remote code execution,2018-08-15T17:29:09.830,,,nvd,a remote code execution vulnerability exists in the way that microsoft browsers access objects in memory aka microsoft browser memory corruption vulnerability this affects internet explorer 11 microsoft edge internet explorer 10,"A remote code execution vulnerability exists in the way that Microsoft browsers access objects in memory, aka ""Microsoft Browser Memory Corruption Vulnerability."" This affects Internet Explorer 11, Microsoft Edge, Internet Explorer 10.",Out-of-bounds Write
CVE-2018-8315,"An information disclosure vulnerability exists when the browser scripting engine improperly handle object types, aka ""Microsoft Scripting Engine Information Disclosure Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge, Internet Explorer 10.",Microsoft Edge Browser,CWE-200,Information Leak,Improper handling of object types by the browser scripting engine (ChakraCore),Information disclosure,2018-09-13T00:29:00.630,,,nvd,an information disclosure vulnerability exists when the browser scripting engine improperly handle object types aka microsoft scripting engine information disclosure vulnerability this affects chakracore internet explorer 11 microsoft edge internet explorer 10,"An information disclosure vulnerability exists when the browser scripting engine improperly handle object types, aka ""Microsoft Scripting Engine Information Disclosure Vulnerability."" This affects ChakraCore, Internet Explorer 11, Microsoft Edge, Internet Explorer 10.",Information Leak
